permno,2015/1/31,2015/2/28,2015/3/31,2015/4/30,2015/5/31,2015/6/30,2015/7/31,2015/8/31,2015/9/30,2015/10/31,2015/11/30,2015/12/31,2016/1/31,2016/2/29,2016/3/31,2016/4/30,2016/5/31,2016/6/30,2016/7/31,2016/8/31,2016/9/30,2016/10/31,2016/11/30,2016/12/31,2017/1/31,2017/2/28,2017/3/31,2017/4/30,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/30,2017/10/31,2017/11/30,2017/12/31,2018/1/31,2018/2/28,2018/3/31,2018/4/30,2018/5/31,2018/6/30,2018/7/31,2018/8/31,2018/9/30,2018/10/31,2018/11/30,2018/12/31,2019/1/31,2019/2/28,2019/3/31,2019/4/30,2019/5/31,2019/6/30,2019/7/31,2019/8/31,2019/9/30,2019/10/31,2019/11/30,2019/12/31,2020/1/31,2020/2/29,2020/3/31,2020/4/30,2020/5/31,2020/6/30,2020/7/31,2020/8/31,2020/9/30,2020/10/31,2020/11/30,2020/12/31,2021/1/31,2021/2/28,2021/3/31,2021/4/30,2021/5/31,2021/6/30,2021/7/31,2021/8/31,2021/9/30,2021/10/31,2021/11/30,2021/12/31,2022/1/31,2022/2/28,2022/3/31,2022/4/30,2022/5/31,2022/6/30,2022/7/31,2022/8/31,2022/9/30,2022/10/31,2022/11/30,2022/12/31,2023/1/31,2023/2/28,2023/3/31,2023/4/30,2023/5/31,2023/6/30,2023/7/31,2023/8/31,2023/9/30,2023/10/31,2023/11/30,2023/12/31,2024/1/31,2024/2/29,2024/3/31,2024/4/30,2024/5/31,2024/6/30,2024/7/31,2024/8/31,2024/9/30,2024/10/31,2024/11/30,2024/12/31
263,-0.006347884,-0.066103749,0.087010627,-0.108872545,-0.018000549,-0.069005608,0.168159016,-0.080587811,-0.114185182,0.106235178,-0.025514758,-0.106505269,0.039625405,-0.108928158,0.128792127,0.088674082,0.291414165,0.184518877,0.169746295,-0.025288294,-0.000708644,-0.057565346,-0.048222491,0.068011562,-0.005525323,-0.071107385,0.050582253,0.055150879,0.010697759,-0.065349057,0.106652178,-0.054237812,-0.030409707,0.041186419,0.064126961,0.110764862,-0.099159636,-0.045585506,-0.027152464,-0.18306125,-0.11512863,0.107068282,0.020463027,0.17470485,-0.015672778,0.155449307,-0.076129511,0.053509266,0.131893763,-0.065166901,-0.091546522,0.25765564,-0.044402072,-0.001757795,-0.035345165,0.024034457,0.133864038,0.106895579,0.04708851,0.05452722,-0.104744961,0.108146111,-0.097301986,-0.102965695,0.04388028,0.293036746,-0.019434693,0.053005634,-0.003636357,-0.035184559,-0.075678294,0.010206278,-0.079181763,-0.024479028,0.315825578,-0.016728911,-0.047164474,-0.057477708,-0.144275293,-0.062174586,0.06877475,0.135399855,-0.094406602,-0.009603828,-0.027704752,0.133851855,0.076826244,0.023171778,-0.188295769,-0.006593987,-0.055738168,-0.194191457,0.164410153,-0.008041707,0.073035651,0.011900054,-0.047880504,0.058278855,-0.094231883,0.077445677,0.086884985,0.009626717,0.068600799,0.011622907,0.101536771,-0.102901227,0.038225712,0.113377536,-0.006411179,-0.050727767,-0.168467183,-0.111769628,-0.045004889,-0.007958839,-0.122420833,-0.139761322,-0.040511726,-0.091379197,0.013838877,-0.041898634
264,0.042724772,-0.043815734,0.105641973,-0.010881034,-0.038510555,0.023590248,0.003099156,-0.108793961,-0.01124832,-0.015871052,-0.067570691,0.015390087,0.050837749,-0.032626666,-0.031088933,0.080315178,0.180833658,0.090045852,-0.00329736,0.062602185,0.13659385,-0.049482735,-0.097238179,0.008486727,0.13913803,-0.074534164,0.06829342,0.016922041,0.010016474,0.024037369,0.074601089,0.087964762,0.007809097,0.149148812,-0.057687779,0.165029161,-0.083442794,-0.061652564,0.083571969,-0.131425214,0.017599472,-0.097813003,0.087607014,-0.005095318,0.027746832,-0.012124622,-0.078537253,0.037041688,0.02574086,-0.007937221,-0.138626971,0.09657778,0.026678552,0.027994067,-0.073591161,-0.030344115,0.05757716,0.032955302,0.046510969,0.003499894,-0.054265248,-0.010481106,-0.118474417,-0.054314398,0.058585498,-0.041803551,0.05865032,0.142758552,0.037614982,0.034869428,-0.044237427,0.008547562,0.054847623,-0.070641704,0.272777917,-0.183041937,-0.050616237,0.027887688,-0.027991652,-0.048391985,0.164702425,0.022057105,-0.074510531,0.116721665,-0.059590792,-0.007506433,0.014673665,0.00105631,-0.060001292,0.049659252,0.11090127,-0.09143517,0.145649236,0.045738856,-0.056541777,0.050175111,-0.033304215,0.089913239,0.01172722,-0.007772535,-0.100624516,0.051420532,0.047552522,0.080619492,0.053990055,0.017026508,-0.022783877,-0.095698561,-0.044193376,-0.009188531,-0.165247662,-0.118017419,-0.009707107,0.070230707,-0.093205427,0.001560475,-0.08039427,-0.110565738,0.090705486,-0.009573378
265,-0.037851967,0.013305647,0.028760361,-0.014194192,0.047686387,0.031675854,0.11310192,-0.040546197,0.078589,-0.013323953,-0.006259809,0.016910684,0.107241148,0.103559186,0.000209227,-0.066457848,0.19938786,0.112313256,0.035889952,0.116944784,0.012934524,0.012358084,-0.058887217,0.093451242,0.054422907,-0.15323928,0.126880091,-0.011526049,0.114179688,-0.061632788,0.078083046,-0.081108292,0.004571952,0.235454344,-0.001366336,0.09543444,-0.067370499,-0.017562763,0.029026247,-0.077803937,-0.054229606,0.083087159,0.113682617,0.077606058,-0.083516561,0.139623425,-0.068872273,0.023008539,-0.058744677,-0.014939712,-0.075909945,0.17798113,-0.033361347,0.012269357,-0.029434451,0.11900253,0.162132733,0.046813077,0.049192696,-0.083055955,-0.077935273,-0.018786663,0.012729555,-0.044601752,-0.137797755,0.08763367,0.025515951,0.052187886,-0.001632752,-0.061738463,-0.123840695,-0.090488212,-0.058716762,-0.016895191,0.420795558,-0.185760026,0.05325862,-0.034478633,-0.202608658,0.117067341,-0.030119196,0.013872511,0.012499688,-0.00135494,0.02095028,0.040418119,-0.06658052,-0.0406875,-0.140334656,0.021628659,-0.000409126,-0.114069595,0.041216248,0.028525393,0.047388153,0.039433886,0.078783851,0.083499033,-0.089912263,0.046487487,-0.113187477,0.028676513,-0.010355169,0.093274146,0.075987105,0.025335228,-0.038201025,-0.028988887,-0.021303157,-0.14533119,-0.11361959,-0.113529809,-0.057738375,0.027879971,-0.099875063,0.006001276,0.004495181,0.003156301,0.034107184,-0.122408269
266,-0.011058138,-0.059836639,-8.29009E-05,-0.040430762,0.020693736,-0.036163386,-0.007435606,-0.081302563,0.0097141,0.002808344,-0.042329976,0.006693728,-0.020141281,-0.003988291,-0.109216296,-0.007754571,0.160631823,0.08501197,-0.04452114,0.216051174,-0.111622712,-0.12592728,0.022362648,-0.008662033,-0.047300901,0.014871678,0.083709399,0.049793112,-0.058559392,-0.116861194,0.029130364,0.006497602,0.028162479,0.072582272,-0.087798462,0.001907898,-0.059432309,-0.068340291,0.0254522,-0.092570442,-0.016648544,0.037237165,0.080956467,0.003132903,0.127539757,0.108694204,-0.026391022,-0.03359024,-0.085451133,0.009218122,-0.017530264,0.062929156,0.001369809,0.121616299,0.015406289,-0.016664642,0.004705236,0.030723143,-0.035307594,0.047057788,-0.140153993,0.09565484,0.005373071,-0.004093136,-0.086968948,-0.020063909,0.068219988,0.06241374,0.007869111,0.043199992,-0.090369016,0.020623466,-0.027297523,-0.036583494,0.030977104,-0.034716844,-0.044425795,-0.07791973,-0.097033093,-0.024369756,0.034255043,0.022759233,-0.00695025,-0.083157467,-0.049124431,0.042626622,-0.077973514,-0.075072944,-0.050609763,0.021400975,-0.002720281,-0.041136883,0.065676371,0.086408415,-0.024124587,-8.8077E-06,-0.004637436,0.039438854,-0.02149791,-0.032664545,-0.085403319,0.022957625,0.010227196,0.164432314,0.060054816,0.041173881,-0.083124246,-0.042128492,0.028146343,-0.083899471,-0.00375671,-0.025083587,0.09218778,0.08468255,-0.058773192,0.052286654,-0.004116248,0.060981089,-0.037791496,-0.013792754
267,-0.030327823,0.107739868,0.04015989,-0.059174736,0.011444539,0.013612072,0.107521908,-0.009158871,0.022678663,0.122266393,-0.070729616,-0.037845493,0.0318115,-0.018170685,-0.029523554,0.0724979,0.120324577,0.124670509,-0.001601796,0.08199978,0.077184909,-0.073633583,-0.011919263,-0.005092248,0.028908543,-0.043905379,0.089430738,0.048287164,0.086860506,-0.09400266,0.051340653,0.051011215,-0.030003758,0.111268518,-0.071259682,0.026994253,-0.083661262,0.068362399,-0.008432336,-0.035131924,0.00326415,-0.001127356,0.066987787,-0.03242276,0.009178845,0.089681498,0.012202423,-0.001414188,0.010467707,-0.003193508,-0.022334445,0.177608474,-0.038212279,0.007968086,-0.029615934,0.088099291,0.155141808,0.162715933,0.028498867,0.046069252,-0.071367257,0.075592221,0.057453039,0.019942037,0.067663533,0.205311022,0.060854687,-0.013278807,0.086608694,0.059777033,0.020469274,0.047249815,-0.017985526,-0.085808175,0.147189778,-0.006006511,0.060332191,-0.053197549,-0.024383769,0.053720808,0.132898877,0.041712394,-0.027146976,0.000707222,0.020776342,0.122080989,-0.007968483,-0.031742014,-0.079060878,-0.008467694,0.009220551,-0.140182337,0.041112984,-0.015190885,-0.055220213,-0.11292126,-0.077545513,0.026423997,-0.003819789,-0.038118783,0.015625927,0.006755351,0.15447015,-0.015871007,0.087381122,-0.066016769,0.006186919,-0.048965171,0.075696808,-0.116722039,-0.006777264,-0.03834019,0.132121534,0.05144119,-0.089653376,-0.105530701,-0.02169696,-0.08546163,0.077779381,-0.080253952
268,-0.019959669,0.096466765,0.100912228,0.009812776,0.150621969,-0.0966626,0.038584038,-0.039447748,0.038986996,0.069905236,-0.039677464,-0.039282396,0.030635994,0.004506212,-0.026607111,0.119477319,0.217744219,0.083656216,0.095293668,0.104856469,-0.10405552,0.001898144,-0.099710086,-0.015164674,0.096664202,-0.11752465,0.071323954,0.033979655,-0.076382997,-0.114248002,0.072185373,-0.043451296,-0.023632344,0.138801635,-0.03114934,0.242257165,-0.089673258,-0.039519824,0.115792662,-0.085596846,-0.061550107,0.027943902,0.140320073,0.010037862,0.09347704,0.094661709,0.02724269,-0.005510913,0.024746158,-0.057613953,-0.054663048,0.120560519,-0.000885118,0.046486102,-0.060728114,0.152101612,0.131966106,0.124910368,-0.034455714,0.042029737,-0.077944034,-0.038605576,-0.040804483,-0.006805441,0.056182813,0.237686671,0.162050008,0.212958048,0.020955502,-0.084682553,-0.120729278,0.065018813,0.013979888,0.002887782,0.391087935,-0.101152412,-0.049236968,-0.017986488,-0.160442106,-0.008559391,0.190801817,0.071325575,-0.0476125,0.10172128,0.040497363,0.105301003,0.027035562,-0.005097583,-0.129137256,0.072801851,-0.094127833,-0.093214459,0.154083472,0.066296893,0.060161871,0.105959363,-0.004132487,0.122721145,0.054470223,-0.063433588,-0.026121641,0.11655595,0.218012591,0.093985829,0.073201364,0.126185847,-0.120823995,-0.016595339,0.0212604,-0.109713495,-0.148628212,-0.121838345,-0.052950041,0.0943045,-0.129813114,-0.079411851,-0.05122949,-0.124026903,-0.006268114,0.023815935
269,-0.051041292,-0.041328525,0.083868953,-0.012448821,-0.051360239,0.068101173,0.014297566,-0.111219846,-0.083251242,0.037796434,0.053980048,0.005447734,0.075846805,-0.075058537,-0.015166425,-0.018767137,0.201520773,-0.012751046,0.187539249,0.0942831,-0.014034539,0.071297188,-0.024642913,0.082438949,0.025701133,-0.067571618,0.180679263,0.012893584,-0.031220722,0.085012176,0.095990492,0.03052202,-0.06146736,0.063631569,-0.031827209,0.089868539,-0.073520115,0.082728046,0.062590354,-0.044348513,-0.07131385,0.01600443,0.017825501,0.019438684,0.008500046,0.138384357,-0.01708541,-0.086522797,-0.082621892,0.031414386,0.025525751,0.185362911,-0.058423898,-0.003127616,0.035448526,0.036388594,0.111118341,-0.026627131,0.048689341,0.035200567,-0.070878692,-0.016568731,-0.020387289,-0.070731671,0.080827252,0.128582048,0.039493875,0.104159584,-0.002094087,-0.046559477,0.055896261,0.003294661,-0.013436326,-0.008360464,0.176819441,-0.102492276,-0.110210369,0.065837963,-0.075345196,0.087078439,0.000512227,-0.003284273,0.053303565,0.017854605,-0.018144335,0.047074247,0.020457702,-0.023096427,-0.108438649,-0.036250554,-0.018332051,0.009620549,0.148743111,0.089839418,-0.010876036,-0.089427938,0.054930159,0.034006167,-0.012638804,-0.004497359,-0.015243579,0.175308045,0.030919562,-0.039266766,0.105551243,-0.030036121,-0.025122698,0.027417759,0.031033805,-0.102541943,0.003667181,-0.06559488,0.033864424,-0.069352094,-0.066595904,-0.037156871,0.009241246,0.048744727,0.078940412,-0.099666947
270,0.00223849,-0.046258979,0.095521091,-0.071381559,0.047133942,0.07520604,0.147864391,-0.065943447,-0.018481258,0.152544562,0.037492801,-0.142941699,0.092050368,-0.059741359,0.109838497,-0.005329499,0.24316525,0.29269216,0.035960007,0.136192807,0.019661094,0.011422056,-0.097753843,0.155179458,0.085993656,-0.097421927,0.040346708,0.003486735,0.070670218,-0.063736926,0.059562367,-0.033358639,0.005348643,0.30385637,0.03359647,0.140625297,-0.078329833,-0.027208798,0.115911217,-0.053003358,-0.052369662,0.018160528,0.244999381,0.037247273,-0.033838044,0.120285534,-0.021452325,-0.028118536,-0.087085353,-0.015832985,-0.126444501,0.049596893,0.096891368,-0.046730622,0.036678584,0.025337273,0.12385029,0.047717658,0.090336931,0.03506051,-0.041439008,0.113736257,-0.013107824,-0.028548873,0.013609739,0.136706505,0.051190048,0.049267767,-0.093188162,-0.004447743,-0.107133125,0.139904378,-0.022678149,0.008083649,0.183243096,-0.056255277,-0.072215894,-0.080338554,-0.175813969,0.062526265,0.104807253,0.071680637,-0.018707421,0.10356631,0.026364201,0.166592905,-0.086589781,-0.047496637,-0.155356039,-0.102494812,0.024383376,-0.076163218,0.108706193,0.022327702,0.033845998,-0.091358162,-0.098964154,0.036010361,-0.111628083,-0.069050496,-0.078361431,0.094834014,0.053268827,0.076764233,0.10434956,-0.058804067,-0.056354505,0.018388766,0.08677646,0.018234705,-0.133996282,-0.108064791,-0.025499983,-0.031973284,-0.217149519,-0.017770643,-0.007803138,-0.015511229,0.031543965,-0.031874397
271,-0.095116059,0.078188039,0.01302209,0.090660825,-0.041088721,0.014128524,0.059214611,-0.13737173,-0.024517726,0.206411587,0.020295944,-0.066885915,0.052733231,-0.029650522,0.070409151,-0.097708415,0.169884271,0.117805411,0.030374607,0.102756067,-0.022842731,-0.095222891,0.009909565,0.023297921,0.086913898,-0.032907097,0.037118848,0.080662776,0.111922086,-0.06736329,0.057276632,-0.105147954,-0.009953517,0.150942667,-0.025804847,0.208455193,-0.051756551,-0.001704349,0.040412282,-0.114295305,-0.079326958,0.055251235,0.118075238,0.048418834,-0.058277877,0.072227314,-0.031253718,-0.065906327,0.097918245,0.145496042,-0.003401182,0.056598077,0.016910214,0.058589874,-0.000097188,0.09143079,0.124241303,-0.061121983,-0.012891879,0.008476982,0.100055343,0.104677258,0.052134177,-0.116229407,-0.000319432,0.179827338,-0.035431238,0.130070806,0.098849797,0.044112362,0.023353809,0.03311265,-0.025545919,-0.011437183,0.129255933,-0.005904693,0.039002739,-0.073045104,-0.046300393,0.050937178,0.069368771,0.032211301,-0.01917651,0.027735888,-0.037717402,0.001411725,0.0533412,-0.064330188,-0.041381231,-0.058735885,-0.127392735,-0.055055004,0.102845753,0.009450214,0.054548004,0.095020964,-0.017533153,0.057764787,-0.085021957,-0.059850166,-0.120946171,0.005041314,0.088753238,-0.028918331,0.184908029,0.060283706,0.019160283,-0.017551183,-0.001120474,-0.082097527,-0.102979782,-0.108548989,0.123473028,0.110559413,-0.080087465,0.012462164,-0.044481315,-0.081927769,0.007329625,-0.050640632
272,-0.024467134,0.05600192,0.010646185,-0.014744252,0.088096273,-0.03410427,0.03955958,0.01588331,-0.142866591,0.082748619,-0.042986107,0.008924352,-0.060670763,-0.021709297,-0.001818691,-0.052074552,0.1113389,0.085618478,-0.043709847,0.02655571,0.062879401,0.029205961,-0.02462984,-0.012280431,-0.092244212,-0.098775213,0.077563941,0.092913204,-0.040817016,0.006006366,0.132001955,-0.030453195,0.003211401,-0.000702737,0.052075696,0.103275137,-0.080541051,-0.099170083,-0.037570634,-0.053573553,-0.015716487,0.002116662,0.060690725,0.090585362,-0.111966205,-0.070544941,-0.083641767,-0.070209132,-0.087175045,-0.031336548,-0.029641898,-0.05223294,0.015256915,0.07250134,0.038944175,0.003973477,0.108156137,0.083290911,0.003744836,0.020589201,-0.050096691,-0.031881348,-0.105224546,-0.003829483,-0.008042618,0.051347777,0.024595624,0.128426748,0.096043448,-0.041162539,-0.075202938,0.052901666,-0.011696136,0.049124547,0.086686561,0.060399026,0.169839376,-0.019157693,-0.056978328,-0.031304331,0.042084954,-0.035780548,-0.041099905,0.015261091,-0.067410195,0.057463575,-0.059315995,-0.002642246,-0.108546204,0.009377401,-0.00936466,-0.105353986,0.131167064,-0.116486523,-0.030676057,0.045383357,-0.061625327,0.019988,-0.073460646,-0.091702772,-0.03176078,-0.04061746,0.077575793,0.026648942,0.058158568,0.062996752,-0.023815377,0.021424907,-0.034019503,-0.067991104,-0.040249249,-0.085672441,0.093593628,-0.0790315,-0.038118403,0.008917527,-0.01415196,-0.009136766,0.037505876,0.014878589
273,0.031258617,0.07446632,0.012342224,-0.027004605,-0.016539893,-0.017280036,0.090653708,-0.013052742,-0.064872495,0.116925861,-0.056439099,-0.029173797,0.057834712,-0.056491781,-0.004535933,-0.071498822,0.177591373,0.200156343,0.055945995,0.201003891,-0.033992288,-0.066707058,-0.037533856,0.16557479,-0.011855049,-0.126870408,0.047701221,-0.026099734,0.005309856,-0.019048729,0.027415335,-0.032531215,-0.029535146,0.255008118,-0.058981504,0.122808257,-0.070605238,-0.030713063,-0.02034247,-0.093244121,-0.091496599,0.014327966,0.059386304,0.015624273,-0.087487083,0.116844725,-0.006298572,0.02691371,0.079333109,-0.082813864,-0.029855985,0.040430967,0.038511024,0.035958092,0.05820847,0.069467192,0.119100158,0.103945086,0.082445062,0.099813868,-0.076372238,0.071659687,-0.035772384,0.017569985,-0.122187321,0.076788127,0.010234066,0.109989735,-0.012213698,-0.084845442,-0.063730865,0.012241967,0.031393268,-0.082830272,0.258522532,-0.075030973,0.047788178,-0.051586622,-0.165466495,-0.001799592,0.108312957,-0.075376962,-0.015901193,0.116356814,-0.033893489,-0.021424765,0.004352215,0.061843229,-0.097976009,-0.021620543,-0.048390323,0.01472966,0.218259573,0.033043574,0.123931074,0.085706134,-0.053424023,0.066528088,-0.108490095,0.054005572,0.068851702,-0.066594831,0.156207836,0.03912628,0.147864078,0.020871598,0.051347713,0.066965015,0.021623361,-0.132503758,0.016084821,-0.132794012,0.129524427,0.006889086,-0.13741395,-0.053432778,-0.017651254,-0.06277912,-0.030197514,-0.064268219
274,0.10976566,0.058415229,0.054727618,-0.013800696,0.028958343,0.032209206,0.06210236,-0.141396369,0.034287226,5.5163E-06,0.045100022,0.057307016,0.098779401,0.10768467,0.035036912,0.049099488,0.114506404,0.117374811,0.122266588,0.072910358,0.12186202,-0.114378085,0.200785501,0.114165485,-0.044224305,-0.041625571,0.140770149,0.029350731,0.079498062,-0.047350417,0.006592258,-0.044360133,-0.086159043,0.056086405,-0.013646562,0.080415631,-0.110727126,0.059486379,0.034355845,-0.152483396,-0.089554989,0.086763115,0.037820907,0.090939016,0.166826126,0.178800484,0.015004589,-0.06236415,0.051817815,-0.001091559,-0.060412806,0.07818085,-0.053393535,0.016753427,-0.08857706,0.083442583,0.078966789,0.006389899,-0.067293784,-0.053394613,0.00848629,0.027734509,-0.09481934,-0.074767623,0.024013404,0.187085748,0.091313026,0.112599437,0.013966324,-0.027985136,-0.107827688,0.075868249,0.011134944,-0.032992578,0.237329432,-0.065697278,0.095647747,0.010299025,-0.154266371,0.012661945,-0.008916311,0.01957913,-0.070438542,0.059372874,0.03463967,0.156531341,-0.009436291,-0.06961137,-0.144245624,0.028135135,-0.119234097,-0.076929304,0.111500057,-0.035630445,-0.007888793,-0.07130737,-0.11049435,0.095175275,-0.001194008,0.005443686,0.046012457,0.037483578,0.197540057,0.151050968,0.113447473,-0.11826389,-0.071961737,-0.062416907,0.053230899,-0.10404547,-0.025877941,-0.165425155,0.045633466,0.022692012,-0.065907623,-0.066822343,-0.089417733,0.085392488,0.04266615,-0.084930403
275,-0.110801892,0.015538553,0.1610934,0.030894269,0.091884518,-0.067797487,0.172960313,-0.086502167,0.054843734,0.089456642,-0.090140979,-0.010995033,0.034004209,-0.073889906,8.81286E-05,-0.034982824,0.093947668,0.149075184,0.053942693,0.130633993,-0.027989009,0.037706812,-0.135325543,0.047153208,0.000876232,-0.060574321,0.093545972,0.144450589,-0.089308012,0.0230504,0.027683739,-0.031434146,-0.048875892,0.068324777,0.045450508,0.163204127,-0.039281871,-0.015734078,0.205951156,-0.166662534,0.062665286,-0.022273898,0.081588395,0.141462767,-0.000317562,0.012326193,-0.090641479,0.010220338,0.070046422,-0.004812904,-0.00557635,0.011543939,0.045017102,-0.014404272,0.01118802,0.095908452,0.081346749,0.172650199,0.078385154,-0.02688655,-0.097668821,-0.040503434,-0.036715124,-0.057122797,0.080625306,0.159831478,-0.040725391,0.065663821,-0.073041579,0.022995183,-0.0514072,0.101460462,-0.020545069,0.069910638,0.247805277,-0.071258685,0.049293674,-0.072355432,-0.092253611,-0.036305395,0.214767619,0.036904614,0.048827259,-0.018584253,0.064905069,0.094131335,0.086014074,-0.044807858,-0.072449636,-0.077958364,-0.076587247,-0.057644142,0.074370871,0.097062918,0.053358759,-0.049129032,-0.042436826,0.069850848,0.024390962,-0.019738987,0.020265638,0.01713558,0.048518704,0.040012599,0.207596984,0.00052512,0.037627829,0.011218602,0.040621144,-0.046697958,-0.139630555,-0.006618927,-0.028202401,-0.047820207,-0.088658083,-0.044456364,0.006186444,0.020586485,0.032126142,-0.027407195
276,-0.004706366,0.016841391,0.010929583,-0.049876273,0.007668326,0.008293949,-0.033350953,0.059563314,0.110032317,-0.046738563,-0.026640987,0.034020981,-0.037008493,0.076145105,0.023834168,0.04165656,0.172551374,0.012994574,-0.070038319,0.084398299,-0.094724852,-0.058822637,-0.107036969,0.075768217,0.020502609,-0.012966264,0.022069861,0.08887927,0.020606774,-0.024103663,0.020759682,-0.011559071,0.026480382,0.062259792,0.070035276,0.079629537,-0.027903411,-0.044235406,-0.001420229,0.014631898,-0.036599048,0.101201863,-0.026614372,0.057003629,0.098997516,0.029558852,-0.067816105,0.024784107,0.086108017,0.010125036,-0.123242249,0.018746862,0.126092011,-0.073439814,-0.129912224,0.008482342,0.04285418,0.031301252,0.050839334,0.053820696,-0.011191411,0.029438932,0.037606463,0.041057411,-0.073663608,0.030364458,0.010668259,0.027043467,0.033745179,-0.060328261,-0.06039101,0.10444927,-0.054732537,0.115658222,0.087960167,-0.002260472,0.033056865,-0.017579343,-0.090714675,0.063810053,0.073803024,0.026485991,-0.073741726,0.029441615,-0.035851281,0.10576452,-0.090864898,-0.02965366,0.009054719,-0.010496879,0.002236947,-0.167993779,0.115617227,-0.014561165,0.019432362,0.05369097,-0.005110378,0.04673342,-0.035158685,-0.036338417,-0.002814584,0.018678123,0.064798146,-0.017889344,-0.018011001,0.00812434,0.00252743,0.057889819,-0.047988399,-0.044071789,0.059984509,-0.060854249,0.003830503,0.020451753,-0.099515626,-0.049023347,-0.005632662,0.036865523,-0.006723044,-0.056800044
277,0.005961302,0.037947518,0.00090527,0.008255887,-0.036322347,-0.048993189,0.222736624,-0.085974396,0.048505005,-0.067944772,0.014351431,-0.077146692,-0.081771317,0.122046583,0.008759855,0.128135851,0.214848334,0.206618743,0.004287224,0.068663557,0.038483372,0.032105116,-0.066276982,0.073609561,0.015497107,0.024188312,0.148776575,-0.060727977,0.019756736,-0.027015268,0.026533264,0.018588969,-0.019833993,0.053594397,0.046891941,0.139510443,-0.020704235,-0.072545365,-0.06137339,-0.058340366,0.019225374,0.119268912,-0.046667647,0.08110153,-0.04823135,0.018383502,-0.09021965,-0.020981239,0.006666511,0.048361853,-0.096367246,0.106065334,-0.001851329,0.090302542,0.030783135,-0.12369643,0.110970079,0.120206354,-0.006182025,-0.059796412,-0.019748031,-0.048373216,-0.04386031,-0.045313056,-0.007564107,0.037931379,0.036366222,0.031810738,-0.01920846,-0.025983705,-0.026908942,-0.076198555,0.022777253,-0.062097454,0.110145289,-0.053730932,0.016549966,0.003352765,-0.023801326,0.0084824,-0.067395301,-0.019516432,0.101785584,0.052305658,-0.015114161,0.002061701,-0.036204983,0.079065263,-0.079404642,-0.062771043,0.021733675,-0.103430809,0.063928852,-0.041800983,0.009870319,0.022659857,-0.11900139,0.046756549,-0.049586984,0.084860982,-0.005590593,-0.052518526,0.058710095,0.050892849,0.099215002,-0.102210452,-0.002317965,0.057909447,0.03612372,-0.021300254,0.028891298,-0.045930299,-0.028486812,0.069832635,-0.146100352,0.16404561,0.042507527,0.029192283,0.051496972,-0.049903341
278,0.013691786,0.046893441,0.060446393,0.009620884,0.081615492,-0.104536643,0.045428471,0.012466172,-0.034845884,0.103382302,0.022033583,-0.028883766,0.043325276,0.026836043,0.079280319,0.009914246,0.075585512,0.132544754,0.07309782,0.045581069,0.077084182,-0.060091425,0.032074876,0.163196675,0.026470726,0.00833973,0.061042125,-0.062353607,-0.012815676,-0.045897161,0.038288068,-0.116772882,-0.051894669,0.110469351,-0.003756295,0.020004256,-0.052854651,-0.077736641,0.053008848,-0.081833919,-0.015317755,0.007057855,0.126510003,0.094214451,-0.080014696,0.161757616,-0.048514352,0.04564989,0.013310517,0.017621047,-0.118894231,0.03361527,0.093227776,-0.021823462,0.063592884,-0.07356473,0.092012291,-0.05301989,0.06263503,-0.025063357,-0.044391224,0.053959311,-0.004285146,-0.079263972,-0.050528129,0.134226449,-0.003622495,0.092334284,0.015478577,-0.001505904,0.014338826,-0.017854405,-0.018101317,0.064419174,0.097167961,-0.032032239,-0.028404559,0.096023227,-0.20117229,0.01893855,0.03370724,0.056744227,0.008419603,0.00252581,0.034775566,0.0775899,-0.072285971,-0.08049692,-0.099960568,0.014989155,-0.027568803,0.014087253,0.145108109,-0.011247772,-0.058084005,0.047250717,-0.020959969,0.002502819,0.094421924,0.079099342,0.000317556,0.061480885,0.133570142,-0.061752773,-0.067102891,0.091312649,-0.086245739,-0.004100595,0.031258275,-0.004732839,-0.076247042,-0.017429977,0.008633626,0.076865907,-0.087327722,-0.113361719,-0.115706399,-0.062766772,0.027745504,-0.02803433
